,Unnamed: 0,text,favourite_count,retweet_count,created_at,len,Clean_text,Clean_text_length,sentiment,sentiment_analyser,compound_score,compound_score_sentiment
68,128,Pizza and wine while watching Fast and Furious 9 on youtube,2,0,2021-09-01 02:50:18,59,pizza wine while watch fast furiou youtub,41,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
69,132,"I've been banned for 12 hours and during this time, I watched F9 aka Fast &amp; Furious 9 about 3 times. You may or may not know, the FF franchise is my favorite saga of all time. Here are my thoughts 

***SPOILERS AHEAD***",5,0,2021-09-01 02:34:56,223,been ban hour dure thi time watch fast furiou about time know franchis favorit saga time here thought spoiler ahead,115,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.159, 'neu': 0.841, 'pos': 0.0, 'compound': -0.5574}",-0.5574,Negative
70,133,@siddhu_viva @kamala_cinemas @kasi_theatre @GKcinemas @rakkicinemas @SivasakthiCine Then fast and furious 9 Release Details Pls,0,0,2021-09-01 02:11:48,127,then fast furiou releas detail,30,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
71,145,Fast and Furious 9 was entertaining asf. Sometimes that’s all that matters,0,0,2021-09-01 01:46:11,74,fast furiou entertain sometim that that matter,46,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.34}",0.34,Positive
72,146,"Watching Fast and Furious 9, and don’t think I’ve seen any since like the 3rd one.. What are these niggas mercenaries now or something!!???",0,0,2021-09-01 01:08:51,139,watch fast furiou think seen sinc like what these nigga mercenari someth,72,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",0.3612,Positive
73,147,GOOD TO SEE FAST AND FURIOUS 9 😭😭.,0,0,2021-09-01 00:54:14,34,good fast furiou,16,"Sentiment(polarity=0.44999999999999996, subjectivity=0.6000000000000001)","{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,Positive
74,148,Quiero ver fast and furious 9 😫,7,0,2021-09-01 00:35:43,31,quiero fast furiou,18,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
75,151,https://t.co/c5O4oTSMfT @HelenLOHara @ChrisHewitt @BenSTravis @AmonWarmann time to update that spoiler special lol,0,0,2021-09-01 00:21:09,114,http otsmft time updat that spoiler special,43,"Sentiment(polarity=0.35714285714285715, subjectivity=0.5714285714285714)","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",0.4019,Positive
76,152,RT @3DScinceguy: In our HS BGCS we Going Fast &amp; Furious 9 with PEs in our Phenomena- based Unit 1 on  Motion and Forces @PgcpsScience @pgcp…,0,1,2021-08-31 23:57:37,144,bgc go fast furiou with phenomena base unit motion forc,55,"Sentiment(polarity=-0.30000000000000004, subjectivity=0.8)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
77,153,"Holy moly, they did another fast and furious movie?! There's 9 total! I'm going to be so disappointed if they don't name the next one ""Fast 10: Your Seatbelt""",4,1,2021-08-31 23:07:04,158,holi moli they anoth fast furiou movi there total go disappoint they name next fast your seatbelt,97,"Sentiment(polarity=0.1, subjectivity=0.48750000000000004)","{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.4549}",-0.4549,Negative
78,154,Im such a big fan of the fast and furious movies but cmon faf 9 was so bad the only thing what was good was the end scene,5,0,2021-08-31 22:28:21,121,such fast furiou movi cmon onli thing what good scene,53,"Sentiment(polarity=0.3, subjectivity=0.5666666666666668)","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.4404,Positive
79,155,@ceresans Cosplay fast and furious 9🙏🏼,0,0,2021-08-31 21:07:08,38,cosplay fast furiou,19,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
80,156,"@AcidOverride23 @Naughty_Dog I can see why they changed the script Sam being the villain and wanting revenge on Nathan was very cliche and predictable, I recently watched Fast and the furious 9 and it was similar to the concept that Amy was going for.",1,0,2021-08-31 19:11:09,251,they chang script be villain want reveng nathan veri clich predict recent watch fast furiou similar concept that go,115,"Sentiment(polarity=0.06666666666666667, subjectivity=0.4166666666666667)","{'neg': 0.164, 'neu': 0.776, 'pos': 0.059, 'compound': -0.5106}",-0.5106,Negative
81,157,Fast and furious 1-9 let’s gooooo🥰,0,0,2021-08-31 18:59:53,34,fast furiou gooooo,18,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
82,160,@Salem_Cinemas Salem Inox la Screen 2 open panalaya bro Fast and Furious 9 Booking 1 and 3 tha available iruku. Screen 1 and 3 nalla irukuma??,0,0,2021-08-31 18:38:10,142,salem inox screen open panalaya fast furiou book avail iruku screen nalla irukuma,81,"Sentiment(polarity=0.1, subjectivity=0.55)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
83,161,fast and furious 9 https://t.co/SkXVMAPlm0,1,0,2021-08-31 18:36:10,42,fast furiou http skxvmaplm,26,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
84,163,"Fast and Furious 9 doesn’t make sense so far but fuck it, i’ve been watching every FF as it comes out, might as well see it through",1,0,2021-08-31 18:26:42,131,fast furiou doesn make sens fuck been watch everi come might well through,73,"Sentiment(polarity=-0.1, subjectivity=0.6)","{'neg': 0.211, 'neu': 0.663, 'pos': 0.127, 'compound': -0.34}",-0.34,Negative
85,164,"Just finished watching fast n furious 9, n I’m all for fiction and entertainment kodwa ayi ngeke this 3much 🤦🏿",0,0,2021-08-31 18:17:27,110,just finish watch fast furiou fiction entertain kodwa ngeke thi much,68,"Sentiment(polarity=0.2, subjectivity=0.4)","{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.3182}",0.3182,Positive
86,169,"September month for others 
vs 
CA students 

Others waiting for:👇
👉 Money heist 
👉 Shang chi 
👉Black widow 
👉 Fast and furious 9 
👉 Lucifer 
👉 Kota factory season 2 
👉Cinderella 

😑 CA students waiting for Result😑",0,0,2021-08-31 17:44:23,214,septemb month other student other wait money heist shang black widow fast furiou lucif kota factori season cinderella student wait result,137,"Sentiment(polarity=-0.054166666666666655, subjectivity=0.4458333333333333)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
87,170,"RT @Shockng: NGN Box Office: Fast and Furious Franchise Titles has made close to a Billion in Revenue here in the West African Region 🤯

&gt;&gt;…",0,1,2021-08-31 17:33:43,146,offic fast furiou franchis titl made close billion revenu here west african region,82,"Sentiment(polarity=0.1, subjectivity=0.3)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
88,171,"Install this app, Watch and download ""Fast &amp; Furious Presents: Hobbs &amp; Shaw"" at no cost. https://t.co/3i7oqJXATT https://t.co/6FTLak79ep",0,0,2021-08-31 16:19:16,144,instal thi watch download fast furiou present hobb shaw cost http oqjxatt http ftlak,84,"Sentiment(polarity=0.1, subjectivity=0.3)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
89,172,"Liverpool’s window reminds me of Fast and Furious 9, it’s like they’re TRYING to take the piss",5,0,2021-08-31 16:13:06,94,liverpool window remind fast furiou like they tri take piss,59,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.205, 'neu': 0.606, 'pos': 0.189, 'compound': -0.0516}",-0.0516,Negative
90,173,fast and furious 9 is dope!!!!!!🤯🖤 wth nsjznsjxnsjsj i can’t wait for 10 😭😭😭,0,0,2021-08-31 16:05:55,76,fast furiou dope nsjznsjxnsjsj wait,35,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
91,175,"NGN Box Office: Fast and Furious Franchise Titles has made close to a Billion in Revenue here in the West African Region 🤯

&gt;&gt; Read our just released piece to know more about this development + the latest box office milestone it has unlocked

Get It ⚡ 

https://t.co/A5LYD5jpbl",1,1,2021-08-31 15:45:05,283,offic fast furiou franchis titl made close billion revenu here west african region read just releas piec know more about thi develop latest offic mileston unlock http jpbl,171,"Sentiment(polarity=0.3, subjectivity=0.5)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
92,177,@HEBobiwine One may think  it is Dominic Toreto in fast and furious 9.,0,0,2021-08-31 15:31:36,70,think domin toreto fast furiou,30,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
93,182,In our HS BGCS we Going Fast &amp; Furious 9 with PEs in our Phenomena- based Unit 1 on  Motion and Forces @PgcpsScience @pgcps @PGCPSCurriculum @LibbyKara @PGCPSLitTeam @Professorkool2 @scifly1975 @DrEbonyR https://t.co/8juChLc5YC,5,1,2021-08-31 15:03:12,231,bgc go fast furiou with phenomena base unit motion forc http juchlc,67,"Sentiment(polarity=-0.30000000000000004, subjectivity=0.8)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
94,183,RT @DrMusaMthombeni: I still can’t believe they were driving cars in space on Fast and the furious 9.,0,8,2021-08-31 14:11:34,101,still believ they were drive car space fast furiou,50,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
95,185,Fast and Furious 9: https://t.co/iBvPqO3s7H,0,0,2021-08-31 13:58:46,43,fast furiou http ibvpqo,23,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
96,186,"@mrfunnyguy___ Fast and Furious 9 made 700 million dollars. Plenty of other movies did well. The Shiticide Squad bombed because it sucked, not because of delta.",0,0,2021-08-31 13:58:21,160,fast furiou made million dollar plenti other movi well shiticid squad bomb becaus suck becaus delta,99,"Sentiment(polarity=0.037500000000000006, subjectivity=0.4875)","{'neg': 0.288, 'neu': 0.613, 'pos': 0.099, 'compound': -0.6124}",-0.6124,Negative
97,187,@ivanelmer21 I didn't see them in fast and furious 9,1,0,2021-08-31 13:37:32,52,didn them fast furiou,21,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
98,188,"RT @Amara_Bengaluru: Dear @_PVRCinemas and @INOXMovies  - Please add Fast and Furious 9 in Kannada too, at centres in Mysore, Karnataka.
#F…",0,39,2021-08-31 13:31:02,140,dear pleas fast furiou kannada centr mysor karnataka,52,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.3818}",0.3818,Positive
99,190,Fast and furious 9 was the best joke of the year.,3,0,2021-08-31 13:20:14,49,fast furiou best joke year,26,"Sentiment(polarity=0.6, subjectivity=0.44999999999999996)","{'neg': 0.0, 'neu': 0.319, 'pos': 0.681, 'compound': 0.7506}",0.7506,Positive
100,192,@iamkingmonye Na tricks and lies go full inside like fast and furious 9.,0,0,2021-08-31 12:58:27,72,trick lie full insid like fast furiou,37,"Sentiment(polarity=0.275, subjectivity=0.575)","{'neg': 0.138, 'neu': 0.575, 'pos': 0.287, 'compound': 0.3182}",0.3182,Positive
101,193,"fast and furious 9, physics who?",0,0,2021-08-31 12:56:21,32,fast furiou physic,18,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
102,194,"September month for Others vs CA Students
Others waiting for..
Money Heist
Shang Chi
Black Widow
Fast and Furious 9
Lucifer
Tuck Jagadish

CA Students waiting for results😅",0,0,2021-08-31 12:42:11,171,septemb month other student other wait money heist shang black widow fast furiou lucif tuck jagadish student wait result,120,"Sentiment(polarity=-0.054166666666666655, subjectivity=0.4458333333333333)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
103,195,@ChrisExcel102 Their relationship is like watching the fast and the furious 9🙌 their actions are too fast now now they they are happy now now there's someone who's unhappy. https://t.co/ThtK5YJPaQ,2,0,2021-08-31 12:38:43,196,their relationship like watch fast furiou their action fast they they happi there someon unhappi http thtk yjpaq,112,"Sentiment(polarity=0.16666666666666666, subjectivity=0.4333333333333333)","{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.3612}",0.3612,Positive
104,203,"RT @Amara_Bengaluru: Dear @_PVRCinemas - You only have English version in Hubli, Karnataka so far, for Fast and Furious 9
Request you to ad…",0,26,2021-08-31 12:02:53,140,dear onli have english version hubli karnataka fast furiou request,66,"Sentiment(polarity=0.1, subjectivity=0.3)","{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}",0.3818,Positive
105,204,Time to watch Fast &amp; Furious 9 and see how stupid it is. Lol 😂,1,0,2021-08-31 12:02:36,66,time watch fast furiou stupid,29,"Sentiment(polarity=-0.29999999999999993, subjectivity=0.8)","{'neg': 0.459, 'neu': 0.541, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative
106,205,There are 9 fast and furious movies?????,0,0,2021-08-31 11:37:43,40,there fast furiou movi,22,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
107,206,"RT @PaytmTickets: Crazier, bigger, faster than EVER! 😍

The Fast family is coming back at full throttle, buckle up good! 🔥

#F9 releasing o…",0,1,2021-08-31 11:08:47,140,crazier bigger faster than ever fast famili come back full throttl buckl good releas,84,"Sentiment(polarity=0.25, subjectivity=0.45)","{'neg': 0.069, 'neu': 0.75, 'pos': 0.181, 'compound': 0.4215}",0.4215,Positive
108,207,"Crazier, bigger, faster than EVER! 😍

The Fast family is coming back at full throttle, buckle up good! 🔥

#F9 releasing on 3rd September, in cinemas near you.
Book your tickets now: https://t.co/yZpPPFxPAt 

@UniversalIND https://t.co/A0sBdyGanA",9,1,2021-08-31 11:08:07,245,crazier bigger faster than ever fast famili come back full throttl buckl good releas septemb cinema near book your ticket http yzpppfxpat http sbdygana,151,"Sentiment(polarity=0.225, subjectivity=0.44166666666666665)","{'neg': 0.042, 'neu': 0.846, 'pos': 0.112, 'compound': 0.4215}",0.4215,Positive
109,210,"Here is the saga we were telling you about - All 9 films + the spin off of The Fast and the Furious. Our retrospect on the series. so get those ear holes ready!
#fastsaga #fastandfurious #f9 #moviereviews #filmreview #movies #universalstudios https://t.co/Vwq6XUrxLm",3,0,2021-08-31 10:10:13,266,here saga were tell about film spin fast furiou retrospect seri those hole readi #fastsaga #fastandfuri #moviereview #filmreview #movi #universalstudio http xurxlm,163,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
110,214,I'm gonna watch fast and furious from the beginning again i mean from 1 to 9 ❤️ #fastandfurious,0,0,2021-08-31 09:32:02,95,gonna watch fast furiou from begin again mean from #fastandfuri,63,"Sentiment(polarity=-0.056249999999999994, subjectivity=0.64375)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
111,215,"RT @odur_eN: behind the scenes. 
fast and furious 9.🤗🤗🤗",0,1,2021-08-31 09:31:23,55,behind scene fast furiou,24,"Sentiment(polarity=-0.1, subjectivity=0.6499999999999999)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
112,216,"Feel the thrill of the fast ride like never before. Get ready to experience #F9 in IMAX theatres near you,  in English, Hindi, Kannada, Tamil, and Telugu. Tickets available at: https://t.co/Jh9El2TK0h https://t.co/YfzM0irXUu",22,3,2021-08-31 09:30:00,224,feel thrill fast ride like never befor readi experi imax theatr near english hindi kannada tamil telugu ticket avail http http yfzm irxuu,137,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3333333333333333)","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.6124}",0.6124,Positive
113,218,"#ShangChiInKannada
#FF9inKannada 
Please add Fast and Furious 9 and shang chi in Kannada in all centres of Karnataka.
Dear 
@_PVRCinemas
@INOXMovies",0,0,2021-08-31 09:27:11,148,#shangchiinkannada inkannada pleas fast furiou shang kannada centr karnataka dear,81,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}",0.3818,Positive
114,219,"RT @2310ravi: #FF9InKannada #ShangchiInKannada 
#EntertainmentInKannada
#bookmyshow

Dear 
@_PVRCinemas
 and 
@INOXMovies
  - Please add Fa…",0,7,2021-08-31 09:21:24,140,inkannada #shangchiinkannada #entertainmentinkannada #bookmyshow dear pleas,75,"Sentiment(polarity=0.0, subjectivity=0.0)","{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.3818}",0.3818,Positive
115,220,"behind the scenes. 
fast and furious 9.🤗🤗🤗 https://t.co/8OWRk7St4I",2,1,2021-08-31 09:18:51,66,behind scene fast furiou http owrk,34,"Sentiment(polarity=-0.1, subjectivity=0.6499999999999999)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
116,221,You heard Dom. It's time to get in the car and drive yourselves to the theatres near you to enjoy #F9 releasing on 3rd September. Get your ticket at: https://t.co/Jh9El3bkRP https://t.co/KhfwKaRDHh,22,2,2021-08-31 09:14:18,197,heard time drive yourselv theatr near enjoy releas septemb your ticket http bkrp http khfwkardhh,96,"Sentiment(polarity=0.25, subjectivity=0.45)","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4939}",0.4939,Positive
117,223,The plot of Fast and Furious 9 is explaining how magnets work,1,0,2021-08-31 08:56:24,61,plot fast furiou explain magnet work,36,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
118,224,Fast and Furious (1-9) Then vs Now 2021. All cast in real life https://t.co/DeBUXOS1Cs @YouTubeより,0,0,2021-08-31 08:44:41,97,fast furiou then cast real life http debuxo,43,"Sentiment(polarity=0.2, subjectivity=0.45)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
